1.910930e+003,1.407559e-003
1.910990e+003,1.416335e-003
1.911050e+003,1.430829e-003
1.911111e+003,1.447617e-003
1.911171e+003,1.463908e-003
1.911231e+003,1.478104e-003
1.911291e+003,1.489075e-003
1.911352e+003,1.496457e-003
1.911412e+003,1.499249e-003
1.911472e+003,1.496157e-003
1.911532e+003,1.486349e-003
1.911593e+003,1.470258e-003
1.911653e+003,1.450078e-003
1.911713e+003,1.429533e-003
1.911773e+003,1.412313e-003
1.911834e+003,1.401044e-003
1.911894e+003,1.396158e-003
1.911954e+003,1.395759e-003
1.912015e+003,1.396523e-003
1.912075e+003,1.395293e-003
1.912135e+003,1.390474e-003
1.912195e+003,1.382263e-003
1.912256e+003,1.372557e-003
1.912316e+003,1.363949e-003
1.912376e+003,1.358996e-003
1.912436e+003,1.359495e-003
1.912497e+003,1.366674e-003
1.912557e+003,1.380668e-003
1.912617e+003,1.401210e-003
1.912677e+003,1.426640e-003
1.912738e+003,1.454266e-003
1.912798e+003,1.480464e-003
1.912858e+003,1.501377e-003
1.912918e+003,1.513912e-003
1.912979e+003,1.517636e-003
1.913039e+003,1.515342e-003
1.913099e+003,1.511718e-003
1.913160e+003,1.512483e-003
1.913220e+003,1.521959e-003
1.913280e+003,1.541477e-003
1.913340e+003,1.568346e-003
1.913401e+003,1.597444e-003
1.913461e+003,1.623185e-003
1.913521e+003,1.641477e-003
1.913581e+003,1.650657e-003
1.913642e+003,1.652220e-003
1.913702e+003,1.648994e-003
1.913762e+003,1.644371e-003
1.913823e+003,1.640379e-003
1.913883e+003,1.637519e-003
1.913943e+003,1.635258e-003
1.914003e+003,1.632264e-003
1.914064e+003,1.627442e-003
1.914124e+003,1.620391e-003
1.914184e+003,1.610846e-003
1.914244e+003,1.598774e-003
1.914305e+003,1.584940e-003
1.914365e+003,1.570308e-003
1.914425e+003,1.556740e-003
1.914485e+003,1.546798e-003
1.914546e+003,1.542009e-003
1.914606e+003,1.543273e-003
1.914666e+003,1.548693e-003
1.914726e+003,1.555011e-003
1.914787e+003,1.557704e-003
1.914847e+003,1.553016e-003
1.914907e+003,1.539848e-003
1.914968e+003,1.520030e-003
1.915028e+003,1.497653e-003
1.915088e+003,1.477605e-003
1.915148e+003,1.464174e-003
1.915209e+003,1.459818e-003
1.915269e+003,1.465005e-003
1.915329e+003,1.479234e-003
1.915389e+003,1.501909e-003
1.915450e+003,1.533098e-003
1.915510e+003,1.572070e-003
1.915570e+003,1.617464e-003
1.915630e+003,1.665524e-003
1.915691e+003,1.710762e-003
1.915751e+003,1.747255e-003
1.915811e+003,1.770543e-003
1.915871e+003,1.779326e-003
1.915932e+003,1.776066e-003
1.915992e+003,1.765786e-003
1.916052e+003,1.754241e-003
1.916113e+003,1.745359e-003
1.916173e+003,1.741433e-003
1.916233e+003,1.742731e-003
1.916293e+003,1.749750e-003
1.916354e+003,1.764422e-003
1.916414e+003,1.790572e-003
1.916474e+003,1.832329e-003
1.916534e+003,1.892160e-003
1.916595e+003,1.968841e-003
1.916655e+003,2.057387e-003
1.916715e+003,2.149447e-003
1.916775e+003,2.236665e-003
1.916836e+003,2.313206e-003
1.916896e+003,2.376302e-003
1.916956e+003,2.426579e-003
1.917016e+003,2.465731e-003
1.917077e+003,2.495856e-003
1.917137e+003,2.518484e-003
1.917197e+003,2.536247e-003
1.917258e+003,2.554278e-003
1.917318e+003,2.581176e-003
1.917378e+003,2.627343e-003
1.917438e+003,2.702853e-003
1.917499e+003,2.813359e-003
1.917559e+003,2.958086e-003
1.917619e+003,3.132563e-003
1.917679e+003,3.332385e-003
1.917740e+003,3.560160e-003
1.917800e+003,3.829803e-003
1.917860e+003,4.164943e-003
1.917921e+003,4.596270e-003
1.917981e+003,5.151061e-003
1.918041e+003,5.843122e-003
1.918101e+003,6.670047e-003
1.918161e+003,7.613115e-003
1.918222e+003,8.643639e-003
1.918282e+003,9.726591e-003
1.918342e+003,1.082285e-002
1.918403e+003,1.188824e-002
1.918463e+003,1.286166e-002
1.918523e+003,1.366606e-002
1.918583e+003,1.421562e-002
1.918644e+003,1.442123e-002
1.918704e+003,1.422069e-002
1.918764e+003,1.359737e-002
1.918824e+003,1.259355e-002
1.918885e+003,1.130617e-002
1.918945e+003,9.869100e-003
1.919005e+003,8.433419e-003
1.919066e+003,7.125359e-003
1.919126e+003,6.034385e-003
1.919186e+003,5.204477e-003
1.919246e+003,4.635417e-003
1.919307e+003,4.297773e-003
1.919367e+003,4.147112e-003
1.919427e+003,4.141593e-003
1.919487e+003,4.245305e-003
1.919548e+003,4.432451e-003
1.919608e+003,4.688167e-003
1.919668e+003,5.003959e-003
1.919728e+003,5.377745e-003
1.919789e+003,5.812193e-003
1.919849e+003,6.313738e-003
1.919909e+003,6.889614e-003
1.919969e+003,7.544904e-003
1.920030e+003,8.281182e-003
1.920090e+003,9.097271e-003
1.920150e+003,9.991615e-003
1.920211e+003,1.096759e-002
1.920271e+003,1.203558e-002
1.920331e+003,1.321375e-002
1.920391e+003,1.452629e-002
1.920452e+003,1.599814e-002
1.920512e+003,1.765108e-002
1.920572e+003,1.950406e-002
1.920632e+003,2.157052e-002
1.920693e+003,2.385603e-002
1.920753e+003,2.634655e-002
1.920813e+003,2.899434e-002
1.920873e+003,3.169516e-002
1.920934e+003,3.426276e-002
1.920994e+003,3.644990e-002
1.921054e+003,3.795629e-002
1.921115e+003,3.847959e-002
1.921175e+003,3.780827e-002
1.921235e+003,3.586595e-002
1.921295e+003,3.276308e-002
1.921356e+003,2.876841e-002
1.921416e+003,2.428084e-002
1.921476e+003,1.974176e-002
1.921536e+003,1.552045e-002
1.921597e+003,1.189627e-002
1.921657e+003,9.005113e-003
1.921717e+003,6.849254e-003
1.921777e+003,5.334741e-003
1.921838e+003,4.315609e-003
1.921898e+003,3.647394e-003
1.921958e+003,3.201352e-003
1.922018e+003,2.888535e-003
1.922079e+003,2.656812e-003
1.922139e+003,2.474028e-003
1.922199e+003,2.322101e-003
1.922260e+003,2.187875e-003
1.922320e+003,2.061581e-003
1.922380e+003,1.938420e-003
1.922440e+003,1.818920e-003
1.922501e+003,1.707935e-003
1.922561e+003,1.610081e-003
1.922621e+003,1.527545e-003
1.922681e+003,1.457790e-003
1.922742e+003,1.395559e-003
1.922802e+003,1.336063e-003
1.922862e+003,1.278236e-003
1.922922e+003,1.226131e-003
1.922983e+003,1.187888e-003
1.923043e+003,1.171974e-003
1.923103e+003,1.183668e-003
1.923163e+003,1.222410e-003
1.923224e+003,1.282689e-003
1.923284e+003,1.356171e-003
1.923344e+003,1.433888e-003
1.923405e+003,1.508193e-003
1.923465e+003,1.574464e-003
1.923525e+003,1.629138e-003
1.923585e+003,1.669682e-003
1.923646e+003,1.694696e-003
1.923706e+003,1.704409e-003
1.923766e+003,1.701149e-003
1.923826e+003,1.690072e-003
1.923887e+003,1.677864e-003
1.923947e+003,1.670580e-003
1.924007e+003,1.671412e-003
1.924068e+003,1.680093e-003
1.924128e+003,1.692733e-003
1.924188e+003,1.704741e-003
1.924248e+003,1.712126e-003
1.924308e+003,1.713756e-003
1.924369e+003,1.710862e-003
1.924429e+003,1.706138e-003
1.924489e+003,1.700916e-003
1.924550e+003,1.694962e-003
1.924610e+003,1.685548e-003
1.924670e+003,1.669815e-003
1.924730e+003,1.646965e-003
1.924791e+003,1.619061e-003
1.924851e+003,1.591225e-003
1.924911e+003,1.570042e-003
1.924971e+003,1.560697e-003
1.925032e+003,1.564920e-003
1.925092e+003,1.580483e-003
1.925152e+003,1.602332e-003
1.925213e+003,1.624914e-003
1.925273e+003,1.643805e-003
1.925333e+003,1.657375e-003
1.925393e+003,1.666289e-003
1.925453e+003,1.672110e-003
1.925514e+003,1.675702e-003
1.925574e+003,1.677000e-003
1.925634e+003,1.674804e-003
1.925695e+003,1.668085e-003
1.925755e+003,1.657076e-003
1.925815e+003,1.644071e-003
1.925875e+003,1.632530e-003
1.925936e+003,1.625945e-003
1.925996e+003,1.626777e-003
1.926056e+003,1.635590e-003
1.926116e+003,1.651222e-003
1.926177e+003,1.671578e-003
1.926237e+003,1.694662e-003
1.926297e+003,1.719511e-003
1.926358e+003,1.745392e-003
1.926418e+003,1.771807e-003
1.926478e+003,1.797226e-003
1.926538e+003,1.819319e-003
1.926599e+003,1.835623e-003
1.926659e+003,1.844075e-003
1.926719e+003,1.844407e-003
1.926779e+003,1.838385e-003
1.926840e+003,1.829334e-003
1.926900e+003,1.821115e-003
1.926960e+003,1.816391e-003
1.927020e+003,1.816291e-003
1.927081e+003,1.820450e-003
1.927141e+003,1.827471e-003
1.927201e+003,1.835523e-003
1.927261e+003,1.843942e-003
1.927322e+003,1.852194e-003
1.927382e+003,1.860480e-003
1.927442e+003,1.867967e-003
1.927503e+003,1.873458e-003
1.927563e+003,1.875221e-003
1.927623e+003,1.871528e-003
1.927683e+003,1.861977e-003
1.927744e+003,1.847668e-003
1.927804e+003,1.831331e-003
1.927864e+003,1.815526e-003
1.927924e+003,1.802982e-003
1.927985e+003,1.794731e-003
1.928045e+003,1.790239e-003
1.928105e+003,1.788576e-003
1.928165e+003,1.789008e-003
1.928226e+003,1.792169e-003
1.928286e+003,1.800021e-003
1.928346e+003,1.815226e-003
1.928406e+003,1.839516e-003
1.928467e+003,1.872992e-003
1.928527e+003,1.913359e-003
1.928587e+003,1.956193e-003
1.928648e+003,1.996401e-003
1.928708e+003,2.029989e-003
1.928768e+003,2.054390e-003
1.928828e+003,2.069338e-003
1.928889e+003,2.076430e-003
1.928949e+003,2.078028e-003
1.929009e+003,2.076596e-003
1.929069e+003,2.074665e-003
1.929130e+003,2.074566e-003
1.929190e+003,2.078960e-003
1.929250e+003,2.090480e-003
1.929310e+003,2.111189e-003
1.929371e+003,2.142122e-003
1.929431e+003,2.181981e-003
1.929491e+003,2.227372e-003
1.929552e+003,2.273935e-003
1.929612e+003,2.317903e-003
1.929672e+003,2.357179e-003
1.929732e+003,2.392627e-003
1.929793e+003,2.427545e-003
1.929853e+003,2.466431e-003
1.929913e+003,2.513318e-003
1.929973e+003,2.570810e-003
1.930034e+003,2.640277e-003
1.930094e+003,2.722825e-003
1.930154e+003,2.820729e-003
1.930214e+003,2.938170e-003
1.930275e+003,3.080036e-003
1.930335e+003,3.250723e-003
1.930395e+003,3.452369e-003
1.930456e+003,3.683916e-003
1.930516e+003,3.941565e-003
1.930576e+003,4.221215e-003
1.930636e+003,4.521300e-003
1.930697e+003,4.844041e-003
1.930757e+003,5.195658e-003
1.930817e+003,5.583940e-003
1.930877e+003,6.016075e-003
1.930938e+003,6.496228e-003
1.930998e+003,7.026109e-003
1.931058e+003,7.606640e-003
1.931118e+003,8.241266e-003
1.931179e+003,8.938307e-003
1.931239e+003,9.711818e-003
1.931299e+003,1.057898e-002
1.931359e+003,1.155671e-002
1.931420e+003,1.265996e-002
1.931480e+003,1.389768e-002
1.931540e+003,1.527280e-002
1.931601e+003,1.677793e-002
1.931661e+003,1.839126e-002
1.931721e+003,2.006637e-002
1.931781e+003,2.171815e-002
1.931842e+003,2.322744e-002
1.931902e+003,2.443645e-002
1.931962e+003,2.516695e-002
1.932022e+003,2.526899e-002
1.932083e+003,2.464470e-002
1.932143e+003,2.329089e-002
1.932203e+003,2.130536e-002
1.932263e+003,1.888371e-002
1.932324e+003,1.628098e-002
1.932384e+003,1.374232e-002
1.932444e+003,1.148479e-002
1.932505e+003,9.647817e-003
1.932565e+003,8.282837e-003
1.932625e+003,7.372185e-003
1.932685e+003,6.849354e-003
1.932746e+003,6.634147e-003
1.932806e+003,6.646932e-003
1.932866e+003,6.828822e-003
1.932926e+003,7.142773e-003
1.932987e+003,7.566179e-003
1.933047e+003,8.087983e-003
1.933107e+003,8.704280e-003
1.933167e+003,9.417065e-003
1.933228e+003,1.023431e-002
1.933288e+003,1.116880e-002
1.933348e+003,1.223576e-002
1.933408e+003,1.344786e-002
1.933469e+003,1.481370e-002
1.933529e+003,1.633929e-002
1.933589e+003,1.803129e-002
1.933650e+003,1.990261e-002
1.933710e+003,2.197578e-002
1.933770e+003,2.427927e-002
1.933830e+003,2.684691e-002
1.933891e+003,2.971119e-002
1.933951e+003,3.289912e-002
1.934011e+003,3.643160e-002
1.934071e+003,4.031879e-002
1.934132e+003,4.454864e-002
1.934192e+003,4.906034e-002
1.934252e+003,5.370811e-002
1.934313e+003,5.824717e-002
1.934373e+003,6.228779e-002
1.934433e+003,6.533587e-002
1.934493e+003,6.689151e-002
1.934553e+003,6.650884e-002
1.934614e+003,6.396154e-002
1.934674e+003,5.931702e-002
1.934734e+003,5.296142e-002
1.934795e+003,4.551560e-002
1.934855e+003,3.768662e-002
1.934915e+003,3.017993e-002
1.934975e+003,2.351804e-002
1.935036e+003,1.799955e-002
1.935096e+003,1.371127e-002
1.935156e+003,1.055532e-002
1.935216e+003,8.327994e-003
1.935277e+003,6.782576e-003
1.935337e+003,5.707603e-003
1.935397e+003,4.940782e-003
1.935458e+003,4.374210e-003
1.935518e+003,3.948721e-003
1.935578e+003,3.626711e-003
1.935638e+003,3.380302e-003
1.935698e+003,3.187567e-003
1.935759e+003,3.031185e-003
1.935819e+003,2.901777e-003
1.935879e+003,2.797752e-003
1.935940e+003,2.720458e-003
1.936000e+003,2.668547e-003
1.936060e+003,2.634843e-003
1.936120e+003,2.607075e-003
1.936181e+003,2.572777e-003
1.936241e+003,2.525583e-003
1.936301e+003,2.467830e-003
1.936361e+003,2.408786e-003
1.936422e+003,2.359045e-003
1.936482e+003,2.325298e-003
1.936542e+003,2.306977e-003
1.936603e+003,2.297118e-003
1.936663e+003,2.287125e-003
1.936723e+003,2.272369e-003
1.936783e+003,2.254250e-003
1.936844e+003,2.239096e-003
1.936904e+003,2.232768e-003
1.936964e+003,2.236798e-003
1.937024e+003,2.245391e-003
1.937085e+003,2.248888e-003
1.937145e+003,2.237664e-003
1.937205e+003,2.207857e-003
1.937265e+003,2.163533e-003
1.937326e+003,2.114885e-003
1.937386e+003,2.073400e-003
1.937446e+003,2.045469e-003
1.937506e+003,2.030155e-003
1.937567e+003,2.020169e-003
1.937627e+003,2.006154e-003
1.937687e+003,1.981622e-003
1.937748e+003,1.946008e-003
1.937808e+003,1.904606e-003
1.937868e+003,1.865271e-003
1.937928e+003,1.834458e-003
1.937989e+003,1.813862e-003
1.938049e+003,1.801618e-003
1.938109e+003,1.793500e-003
1.938169e+003,1.786845e-003
1.938230e+003,1.781223e-003
1.938290e+003,1.778162e-003
1.938350e+003,1.778794e-003
1.938410e+003,1.781456e-003
1.938471e+003,1.782021e-003
1.938531e+003,1.775034e-003
1.938591e+003,1.757468e-003
1.938651e+003,1.730921e-003
1.938712e+003,1.702047e-003
1.938772e+003,1.680326e-003
1.938832e+003,1.673175e-003
1.938893e+003,1.683286e-003
1.938953e+003,1.707436e-003
1.939013e+003,1.738672e-003
1.939073e+003,1.769811e-003
1.939134e+003,1.797159e-003
1.939194e+003,1.821215e-003
1.939254e+003,1.845506e-003
1.939314e+003,1.872925e-003
1.939375e+003,1.902676e-003
1.939435e+003,1.929567e-003
1.939495e+003,1.946407e-003
1.939555e+003,1.947706e-003
1.939616e+003,1.932728e-003
1.939676e+003,1.907135e-003
1.939736e+003,1.879847e-003
1.939797e+003,1.860846e-003
1.939857e+003,1.856054e-003
1.939917e+003,1.865937e-003
1.939977e+003,1.886869e-003
1.940038e+003,1.913925e-003
1.940098e+003,1.943445e-003
1.940158e+003,1.974899e-003
1.940218e+003,2.009084e-003
1.940279e+003,2.046401e-003
1.940339e+003,2.084520e-003
1.940399e+003,2.118514e-003
1.940459e+003,2.142454e-003
1.940520e+003,2.152278e-003
1.940580e+003,2.148149e-003
1.940640e+003,2.134663e-003
1.940700e+003,2.118681e-003
1.940761e+003,2.105495e-003
1.940821e+003,2.096872e-003
1.940881e+003,2.090413e-003
1.940942e+003,2.082289e-003
1.941002e+003,2.069805e-003
1.941062e+003,2.054590e-003
1.941122e+003,2.041540e-003
1.941183e+003,2.037612e-003
1.941243e+003,2.046867e-003
1.941303e+003,2.068506e-003
1.941363e+003,2.095973e-003
1.941424e+003,2.119546e-003
1.941484e+003,2.131366e-003
1.941544e+003,2.126905e-003
1.941604e+003,2.107993e-003
1.941665e+003,2.079559e-003
1.941725e+003,2.047599e-003
1.941785e+003,2.015308e-003
1.941845e+003,1.981955e-003
1.941906e+003,1.944877e-003
1.941966e+003,1.901445e-003
1.942026e+003,1.852161e-003
1.942087e+003,1.801019e-003
1.942147e+003,1.754508e-003
1.942207e+003,1.719178e-003
1.942267e+003,1.700450e-003
1.942328e+003,1.701781e-003
1.942388e+003,1.725732e-003
1.942448e+003,1.776132e-003
1.942508e+003,1.857285e-003
1.942569e+003,1.973001e-003
1.942629e+003,2.123209e-003
1.942689e+003,2.301981e-003
1.942750e+003,2.496889e-003
1.942810e+003,2.691751e-003
1.942870e+003,2.873125e-003
1.942930e+003,3.033621e-003
1.942991e+003,3.175351e-003
1.943051e+003,3.307177e-003
1.943111e+003,3.442450e-003
1.943171e+003,3.592866e-003
1.943232e+003,3.765326e-003
1.943292e+003,3.961962e-003
1.943352e+003,4.182907e-003
1.943412e+003,4.429271e-003
1.943473e+003,4.705550e-003
1.943533e+003,5.019210e-003
1.943593e+003,5.377175e-003
1.943653e+003,5.783483e-003
1.943714e+003,6.237227e-003
1.943774e+003,6.734317e-003
1.943834e+003,7.271430e-003
1.943895e+003,7.850197e-003
1.943955e+003,8.478760e-003
1.944015e+003,9.171986e-003
1.944075e+003,9.946184e-003
1.944136e+003,1.081572e-002
1.944196e+003,1.179089e-002
1.944256e+003,1.287828e-002
1.944316e+003,1.408393e-002
1.944377e+003,1.541796e-002
1.944437e+003,1.689456e-002
1.944497e+003,1.853325e-002
1.944557e+003,2.035573e-002
1.944618e+003,2.238007e-002
1.944678e+003,2.461826e-002
1.944738e+003,2.706853e-002
1.944798e+003,2.970828e-002
1.944859e+003,3.247733e-002
1.944919e+003,3.525928e-002
1.944979e+003,3.788303e-002
1.945040e+003,4.010179e-002
1.945100e+003,4.162537e-002
1.945160e+003,4.218524e-002
1.945220e+003,4.157002e-002
1.945281e+003,3.971168e-002
1.945341e+003,3.671419e-002
1.945401e+003,3.286041e-002
1.945461e+003,2.855063e-002
1.945522e+003,2.420548e-002
1.945582e+003,2.022120e-002
1.945642e+003,1.686765e-002
1.945702e+003,1.427122e-002
1.945763e+003,1.243378e-002
1.945823e+003,1.126431e-002
1.945883e+003,1.063279e-002
1.945943e+003,1.040603e-002
1.946004e+003,1.048559e-002
1.946064e+003,1.080763e-002
1.946124e+003,1.133437e-002
1.946185e+003,1.204546e-002
1.946245e+003,1.292692e-002
1.946305e+003,1.397018e-002
1.946365e+003,1.517650e-002
1.946426e+003,1.655916e-002
1.946486e+003,1.814193e-002
1.946546e+003,1.994955e-002
1.946606e+003,2.200227e-002
1.946667e+003,2.430968e-002
1.946727e+003,2.687437e-002
1.946787e+003,2.970091e-002
1.946848e+003,3.280685e-002
1.946908e+003,3.622647e-002
1.946968e+003,4.001157e-002
1.947028e+003,4.422154e-002
1.947089e+003,4.891164e-002
1.947149e+003,5.413141e-002
1.947209e+003,5.991742e-002
1.947269e+003,6.628834e-002
1.947330e+003,7.322341e-002
1.947390e+003,8.062528e-002
1.947450e+003,8.827286e-002
1.947510e+003,9.573634e-002
1.947571e+003,1.023867e-001
1.947631e+003,1.074321e-001
1.947691e+003,1.099874e-001
1.947751e+003,1.093465e-001
1.947812e+003,1.051540e-001
1.947872e+003,9.756080e-002
1.947932e+003,8.721460e-002
1.947993e+003,7.513811e-002
1.948053e+003,6.252711e-002
1.948113e+003,5.041775e-002
1.948173e+003,3.961613e-002
1.948234e+003,3.059509e-002
1.948294e+003,2.347509e-002
1.948354e+003,1.812991e-002
1.948414e+003,1.426605e-002
1.948475e+003,1.154841e-002
1.948535e+003,9.645920e-003
1.948595e+003,8.292666e-003
1.948655e+003,7.310650e-003
1.948716e+003,6.575678e-003
1.948776e+003,6.009053e-003
1.948836e+003,5.560111e-003
1.948896e+003,5.190024e-003
1.948957e+003,4.872488e-003
1.949017e+003,4.594093e-003
1.949077e+003,4.350079e-003
1.949138e+003,4.141259e-003
1.949198e+003,3.967479e-003
1.949258e+003,3.823452e-003
1.949318e+003,3.699321e-003
1.949379e+003,3.584280e-003
1.949439e+003,3.470806e-003
1.949499e+003,3.358296e-003
1.949559e+003,3.252259e-003
1.949620e+003,3.160698e-003
1.949680e+003,3.088946e-003
1.949740e+003,3.037091e-003
1.949800e+003,2.999922e-003
1.949861e+003,2.970463e-003
1.949921e+003,2.942974e-003
1.949981e+003,2.915320e-003
1.950042e+003,2.889002e-003
1.950102e+003,2.866488e-003
1.950162e+003,2.848711e-003
1.950222e+003,2.833202e-003
1.950283e+003,2.815193e-003
1.950343e+003,2.789815e-003
1.950403e+003,2.755235e-003
1.950463e+003,2.713289e-003
1.950524e+003,2.668980e-003
1.950584e+003,2.627843e-003
1.950644e+003,2.594009e-003
1.950704e+003,2.568377e-003
1.950765e+003,2.549379e-003
1.950825e+003,2.533948e-003
1.950885e+003,2.520150e-003
1.950945e+003,2.507353e-003
1.951006e+003,2.495622e-003
1.951066e+003,2.485525e-003
1.951126e+003,2.475994e-003
1.951187e+003,2.465064e-003
1.951247e+003,2.450569e-003
1.951307e+003,2.431810e-003
1.951367e+003,2.410119e-003
1.951428e+003,2.389062e-003
1.951488e+003,2.373037e-003
1.951548e+003,2.365441e-003
1.951608e+003,2.367673e-003
1.951669e+003,2.378834e-003
1.951729e+003,2.396792e-003
1.951789e+003,2.419548e-003
1.951849e+003,2.445938e-003
1.951910e+003,2.475628e-003
1.951970e+003,2.508553e-003
1.952030e+003,2.543446e-003
1.952090e+003,2.577110e-003
1.952151e+003,2.606075e-003
1.952211e+003,2.626776e-003
1.952271e+003,2.637077e-003
1.952332e+003,2.637877e-003
1.952392e+003,2.631710e-003
1.952452e+003,2.622409e-003
1.952512e+003,2.612942e-003
1.952573e+003,2.605875e-003
1.952633e+003,2.602142e-003
1.952693e+003,2.602776e-003
1.952753e+003,2.608976e-003
1.952814e+003,2.622576e-003
1.952874e+003,2.645344e-003
1.952934e+003,2.677448e-003
1.952995e+003,2.716823e-003
1.953055e+003,2.759336e-003
1.953115e+003,2.799486e-003
1.953175e+003,2.832235e-003
1.953235e+003,2.854748e-003
1.953296e+003,2.866655e-003
1.953356e+003,2.869690e-003
1.953416e+003,2.866388e-003
1.953477e+003,2.859083e-003
1.953537e+003,2.848611e-003
1.953597e+003,2.835337e-003
1.953657e+003,2.819662e-003
1.953718e+003,2.803154e-003
1.953778e+003,2.789082e-003
1.953838e+003,2.781545e-003
1.953898e+003,2.784279e-003
1.953959e+003,2.799486e-003
1.954019e+003,2.826766e-003
1.954079e+003,2.863419e-003
1.954140e+003,2.905013e-003
1.954200e+003,2.946844e-003
1.954260e+003,2.984542e-003
1.954320e+003,3.014903e-003
1.954380e+003,3.035756e-003
1.954441e+003,3.046100e-003
1.954501e+003,3.046801e-003
1.954561e+003,3.040094e-003
1.954622e+003,3.030051e-003
1.954682e+003,3.022777e-003
1.954742e+003,3.025046e-003
1.954802e+003,3.042997e-003
1.954863e+003,3.081137e-003
1.954923e+003,3.141040e-003
1.954983e+003,3.221313e-003
1.955043e+003,3.317361e-003
1.955104e+003,3.423648e-003
1.955164e+003,3.533936e-003
1.955224e+003,3.642448e-003
1.955285e+003,3.745039e-003
1.955345e+003,3.839062e-003
1.955405e+003,3.923644e-003
1.955465e+003,3.999848e-003
1.955526e+003,4.070548e-003
1.955586e+003,4.140656e-003
1.955646e+003,4.215226e-003
1.955706e+003,4.300784e-003
1.955767e+003,4.402459e-003
1.955827e+003,4.524514e-003
1.955887e+003,4.669678e-003
1.955947e+003,4.839417e-003
1.956008e+003,5.033892e-003
1.956068e+003,5.252801e-003
1.956128e+003,5.496048e-003
1.956188e+003,5.763874e-003
1.956249e+003,6.057534e-003
1.956309e+003,6.379839e-003
1.956369e+003,6.734923e-003
1.956430e+003,7.128660e-003
1.956490e+003,7.567865e-003
1.956550e+003,8.059662e-003
1.956610e+003,8.611530e-003
1.956671e+003,9.230603e-003
1.956731e+003,9.924658e-003
1.956791e+003,1.070316e-002
1.956851e+003,1.157666e-002
1.956912e+003,1.255756e-002
1.956972e+003,1.365950e-002
1.957032e+003,1.489465e-002
1.957092e+003,1.627441e-002
1.957153e+003,1.780885e-002
1.957213e+003,1.950718e-002
1.957273e+003,2.138071e-002
1.957333e+003,2.344390e-002
1.957394e+003,2.571432e-002
